,19대 대선,20대 대통령 선거,4.15 총선,4.7 재보선,6.13 지방선거,IT/과학,경제,국제,국회의원 선거,기타,대통령 선거,문화,사회,새정부,정치,정치인(공직자)과 관련된 사실,정치인(공직자)의 발언,지방 선거,코로나 바이러스,코로나백신,JTBC,KBS,MBC,MBN,SBS,TV조선,YTN,국민일보,노컷뉴스,뉴스1,뉴스톱,뉴스포스트,뉴시스,동아사이언스,동아일보,매일경제,머니투데이,문화일보,서울신문,세계일보,시사위크,시사저널,아시아경제,아이뉴스24,에너지경제,연합뉴스,오마이뉴스,이데일리,전북일보,조선일보,중부일보,중앙일보,채널A,파이낸셜뉴스,한겨레,한국경제신문,한국일보,SNS 등 온라인 매체,SNS 이용자,"SNS, 온라인 커뮤니티","SNS, 인터넷 커뮤니티","SNS, 인터넷 커뮤니티, 유튜브","SNS, 인터넷 커뮤니티, 유튜브, 언론사 자체 제보",SNS와 커뮤니티 이용자,가로세로연구소,강효상,관련인 없음,김문수,김성태,김진태,나경원,네이버 카페 이용자,네이버뉴스 댓글 이용자,다수 언론 매체,"다수 언론 매체, 온라인 커뮤니티",더불어민주당,문재인,민경욱,박원순,발언인 없음,배현진,보수 유튜버,심상정,심재철,안철수,언론 보도,언론 보도 및 온라인 커뮤니티 이용자,언론보도,언론보도 및 댓글,언론사 자체 문제 제기,언론사 자체 문제제기,오세훈,온라인 뉴스 댓글 이용자,온라인 커뮤니티,온라인 커뮤니티 및 기사 댓글,온라인 커뮤니티 이용자,"온라인 커뮤니티, 언론 보도",원희룡,유승민,유튜버 및 온라인 커뮤니티 이용자,유튜브 이용자,윤석열,이낙연,이명박,이언주,이재명,이준석,이해찬,인터넷 뉴스 댓글 이용자,인터넷 루머,인터넷 이용자,인터넷 커뮤니티,인터넷 커뮤니티 및 SNS,인터넷 커뮤니티 이용자,자유한국당,전광훈,전두환,조국,주호영,청와대,청와대 국민청원,추미애,트럼프,페이스북 이용자,하태경,한국유치원총연합회,홍남기,홍준표,황교안
이낙연,-0.017548411227800705,-0.014007633646359617,-0.009181245597581404,-0.005084928361809216,-0.007960472671520316,-0.016685953993041094,0.08343187643027779,-0.0018071944913172892,-0.009076571340152039,-0.06096140293326449,-0.023147077941983476,-0.011517439248455559,-0.021300542258513338,-0.004898848851338764,0.060753997298225774,-0.022223263803347985,0.07837975877749992,-0.004898848851338766,-0.02474332177746688,-0.012813828755727244,-0.012658021273451794,-0.017729237990310943,-0.010819218459636161,-0.01099743661680096,-0.015591639534667778,-0.006237648832870892,-0.011769870626060198,-0.0019167137975524145,-0.013421763360334755,-0.00694852262610141,0.010912325673313818,0.07967621033980209,-0.004898848851338759,-0.0023480150010183254,-0.002348015001018323,-0.008970773679560867,-0.015723388245648517,0.05392758094989999,-0.007840739208839332,0.03925153366860754,-0.008755644271430307,-0.0019167137975524113,-0.007960472671520318,-0.009982373756460184,-0.0013550157615973698,-0.021805707227356825,-0.014150982753544502,-0.01808701381711688,-0.0038386254654179156,-0.00819501023680404,-0.0035898935979283586,0.07967621033980173,-0.005607133821845209,-0.007214113067371556,-0.0023480150010183297,-0.0070825023134283415,-0.010997436616800966,-0.005438484068270956,-0.005264594822366065,-0.013643892697220428,-0.009076571340152046,-0.004504244178627134,-0.004293656131891357,-0.004504244178627132,-0.004293656131891353,-0.003589893597928352,-0.012891134629380133,-0.004072398190045241,-0.005084928361809212,-0.003838625465417904,-0.008195010236804039,-0.004705595310130265,-0.005264594822366067,-0.005771003652180639,-0.003838625465417909,-0.0042936561318913605,-0.014293161536330683,-0.004504244178627133,-0.0035898935979283586,-0.023802100634419204,-0.0035898935979283564,-0.003589893597928355,-0.007960472671520339,-0.0038386254654179113,-0.01168625460367752,-0.017849060873086846,-0.0045042441786271314,-0.00383862546541791,-0.0040723981900452535,-0.01036178796269262,-0.011260077657531453,-0.004504244178627133,-0.0035898935979283555,-0.01393550870367842,-0.004293656131891355,-0.009284834577183924,-0.003838625465417909,-0.0040723981900452535,-0.00667288248211257,-0.003589893597928355,-0.005607133821845214,-0.007719260825465279,1.0,-0.004072398190045242,-0.004504244178627129,-0.010078433798703393,-0.0035898935979283538,-0.004072398190045248,-0.005930490000101155,-0.016113644808972646,-0.005438484068270961,-0.00470559531013027,-0.006237648832870904,-0.007470726965866088,-0.007960472671520339,-0.003838625465417912,-0.005607133821845197,-0.004504244178627131,-0.004898848851338763,-0.005084928361809211,-0.00988547026331484,-0.004293656131891352,-0.004898848851338765,-0.004293656131891347,-0.004705595310130275,-0.0042936561318913605,-0.004705595310130271,-0.014293161536330697,-0.006237648832870923
이명박,-0.01754841122780067,-0.014007633646359574,-0.00918124559758137,-0.005084928361809188,-0.007960472671520316,-0.01668595399304106,-0.010383535447084409,-0.001807194491317263,-0.009076571340151992,-0.060961402933264325,-0.023147077941983424,-0.011517439248455578,-0.021300542258513404,0.08801179731208605,0.060753997298225955,0.046267600612803605,0.047909421579309275,-0.00489884885133875,-0.024743321777466715,-0.012813828755727195,0.09880288827333177,-0.017729237990310922,0.07523040792721919,-0.010997436616800943,0.04591564602520384,-0.006237648832870895,-0.011769870626060192,-0.0019167137975524007,-0.013421763360334758,-0.006948522626101445,0.010912325673313794,-0.01512352732455219,-0.004898848851338802,-0.002348015001018326,-0.002348015001018336,-0.008970773679560794,-0.015723388245648555,-0.007470726965866082,0.050740406597270034,-0.0094888990178167,-0.008755644271430297,-0.0019167137975524052,-0.007960472671520332,-0.00998237375646018,-0.0013550157615973655,-0.021805707227356835,-0.014150982753544475,-0.018087013817116835,-0.003838625465417914,-0.0081950102368041,-0.003589893597928348,-0.015123527324552197,-0.005607133821845197,-0.007214113067371525,-0.0023480150010183245,-0.007082502313428348,-0.010997436616800985,-0.005438484068270939,-0.005264594822366062,-0.013643892697220373,-0.009076571340152014,-0.004504244178627105,-0.004293656131891341,-0.004504244178627117,-0.004293656131891333,-0.00358989359792836,-0.012891134629380064,-0.004072398190045292,-0.005084928361809194,-0.003838625465417901,-0.00819501023680408,-0.004705595310130283,-0.005264594822366082,-0.005771003652180621,-0.0038386254654178952,-0.004293656131891344,-0.01429316153633066,-0.004504244178627115,-0.0035898935979283525,-0.02380210063441912,-0.0035898935979283655,-0.003589893597928341,-0.00796047267152033,-0.0038386254654178983,-0.011686254603677537,-0.017849060873086832,-0.00450424417862712,-0.0038386254654178957,-0.004072398190045238,-0.01036178796269259,-0.01126007765753142,-0.004504244178627106,-0.003589893597928351,-0.013935508703678377,-0.004293656131891335,-0.009284834577183904,-0.0038386254654178974,-0.004072398190045236,-0.006672882482112569,-0.0035898935979283473,-0.005607133821845215,-0.007719260825465254,-0.004072398190045242,1.0,-0.004504244178627125,-0.010078433798703355,-0.0035898935979283386,-0.004072398190045248,-0.0059304900001011735,-0.016113644808972663,-0.005438484068270949,-0.004705595310130248,-0.006237648832870891,-0.007470726965866071,-0.007960472671520323,-0.0038386254654178926,-0.005607133821845183,-0.0045042441786271046,-0.00489884885133874,-0.005084928361809217,-0.009885470263314837,-0.004293656131891338,-0.004898848851338753,-0.004293656131891354,-0.004705595310130256,-0.004293656131891349,-0.004705595310130257,-0.014293161536330597,-0.006237648832870919
이언주,-0.01940928303872411,-0.015493033677842756,-0.010154844910927668,-0.005624145258781954,-0.00880461856049925,-0.01845536895721884,0.03568073672112518,-0.026104328863015388,-0.010039070766878877,-0.08332747036267601,-0.025601644585557807,-0.012738773633275592,-0.05778110186071976,-0.005418333471062574,0.06719648371512049,-0.024579867180230964,0.10354205850974152,-0.005418333471062573,-0.027367157599786356,-0.014172635112154393,-0.014000305464542489,0.005269504848968596,-0.011966511988742906,-0.012163628788101451,-0.01724501100627872,-0.006899102723416893,0.02295572890782614,-0.002119966310225624,0.017012928595558318,-0.007685359124552699,0.031887190900071284,-0.016727259156149928,-0.0054183334710625666,-0.002597003634251315,-0.0025970036342513147,-0.009922054091546097,0.03785627191851015,-0.008262939151768267,-0.00867218830022011,-0.010495122571033959,-0.009684111891642349,-0.0021199663102256278,-0.008804618560499229,-0.011040926447547684,-0.0014987045891146386,-0.003147062952190405,0.014707563483279208,0.02891080748285664,-0.004245681684272221,-0.00906402700088231,-0.003970573746910526,-0.01672725915614981,-0.006201726525064828,-0.00797911335563806,-0.0025970036342513165,-0.00783354631021933,-0.012163628788101443,-0.00601519278368839,-0.005822863942783918,-0.015090720844904815,-0.010039070766878872,-0.004981884057971018,-0.00474896479533192,-0.004981884057971012,-0.004748964795331916,-0.003970573746910528,-0.014258138669303028,-0.004504244178627134,-0.005624145258781947,-0.004245681684272231,-0.00906402700088232,-0.00520458690273456,-0.005822863942783921,-0.0063829734697141,-0.004245681684272223,-0.004748964795331924,-0.015808839568185552,-0.004981884057971013,-0.003970573746910518,-0.026326127313323504,-0.0039705737469105315,-0.003970573746910528,-0.008804618560499262,-0.004245681684272218,-0.01292549053705968,-0.019741814228305905,-0.004981884057971021,-0.004245681684272224,-0.004504244178627129,-0.011460574563954495,-0.012454120857779367,-0.004981884057971003,-0.003970573746910523,-0.015413260448888962,-0.004748964795331924,-0.010269418691921172,-0.004245681684272226,-0.004504244178627126,-0.007380489498347559,-0.0039705737469105315,-0.006201726525064841,-0.00853782808405092,-0.004504244178627129,-0.004504244178627125,1.0,-0.011147172906238893,-0.003970573746910518,-0.0045042441786271245,-0.00655937209791005,-0.017822370858698814,-0.006015192783688394,-0.005204586902734552,-0.00689910272341685,-0.008262939151768258,-0.00880461856049926,-0.004245681684272232,-0.006201726525064844,-0.004981884057971003,-0.005418333471062576,-0.005624145258781938,-0.010933747096580636,-0.004748964795331926,-0.0054183334710625934,-0.0047489647953319345,-0.005204586902734539,-0.0047489647953318954,-0.005204586902734544,-0.01580883956818558,-0.006899102723416859
이재명,-0.03198924885158394,0.3284487888753159,-0.022721888093126984,-0.01258425907145245,-0.019700700442903802,-0.04129465608204852,0.05169460881372223,0.004517035458665096,-0.02246283862775082,-0.1805186054881104,0.18906186255125282,0.004961726661822992,-0.052714910234876816,-0.01212374663134874,0.15035492876740753,-0.026748101276967997,0.2128275499151959,-0.012123746631348725,-0.061235154043579744,-0.03171186087308513,-0.031326266114867676,-0.021197309703120837,-0.026775568574236422,-0.027216625616031363,0.01215329625885409,-0.015437029457316013,-0.012731605064836301,-0.004743512843835828,-0.03321638680118705,-0.017196310875773498,-0.007834877836627372,0.18414992144425485,-0.01212374663134871,-0.0058109037087708685,-0.005810903708770861,0.020231410392625805,-0.03891248353671395,0.0574860690831553,0.0047585381773395385,-0.023483273518640164,-0.02166860337240903,-0.0047435128438358095,-0.019700700442903816,-0.024704532406562132,-0.003353413888367089,-0.03484815304141344,0.020329182483938286,0.022124796677399982,-0.009499889457224605,-0.020281137623825617,0.04326994836287721,0.0016740367966447574,-0.013876621191433586,0.008348210266044634,-0.005810903708770866,-0.0175278858706737,0.042683481145512174,-0.01345924418229911,-0.013028900396801204,-0.03376611590725144,-0.022462838627750795,-0.011147172906238909,-0.010626006362895247,-0.011147172906238902,-0.010626006362895273,-0.008884323998461478,-0.03190317864052895,-0.010078433798703363,-0.012584259071452459,-0.009499889457224587,-0.020281137623825635,-0.011645479789418656,-0.013028900396801215,-0.014282168772875274,-0.009499889457224592,-0.010626006362895258,-0.035372936435884746,-0.011147172906238907,-0.00888432399846148,-0.05890580545401056,-0.008884323998461474,-0.008884323998461474,-0.019700700442903864,-0.009499889457224624,-0.028921322985031604,-0.044173130912926115,-0.011147172906238902,-0.00949988945722459,-0.010078433798703395,-0.02564351253113561,-0.02786661371107945,-0.0111471729062389,-0.008884323998461457,-0.03448781169400272,-0.01062600636289525,-0.022978251696212593,-0.009499889457224589,-0.010078433798703398,-0.016514152399658113,-0.008884323998461478,-0.013876621191433621,-0.01910374564907462,-0.010078433798703393,-0.010078433798703355,-0.011147172906238893,1.0,-0.00888432399846148,-0.010078433798703398,-0.014676868044484618,-0.03987829649370485,-0.01345924418229912,-0.011645479789418657,-0.015437029457315994,-0.018488670223290034,-0.019700700442903868,-0.009499889457224587,-0.013876621191433566,-0.011147172906238912,-0.012123746631348723,-0.012584259071452445,-0.024464714148387932,-0.01062600636289525,-0.01212374663134872,-0.010626006362895254,-0.011645479789418675,-0.010626006362895244,-0.011645479789418664,-0.03537293643588473,-0.01543702945731603
이준석,-0.015469245928477312,-0.012347985634634996,0.0489203252672246,-0.004482457490675882,-0.007017302470527056,-0.01470897407855882,-0.025693277484071055,-0.020805213782197244,0.049643585046693015,-0.06641219714640585,-0.020404573186825797,-0.010152833660428476,0.008010991725877334,-0.004318424993810415,0.053555761438700035,0.0321606014845715,0.04798878131921173,-0.004318424993810417,-0.021811691365922786,-0.011295624756827742,-0.011158277607303577,-0.015628648031802174,0.03922615335005791,-0.009694441815827941,-0.013744315839136715,0.07750410015372672,-0.01037535654352827,-0.001689618320652952,-0.011831530246220787,-0.0061252499697787574,0.016710937151757643,-0.013331666351590585,-0.004318424993810407,-0.002069818231576656,-0.002069818231576653,-0.007907901314621166,-0.013860454741084214,-0.006585582660406658,-0.006911755230036936,-0.008364638290704688,0.051957072708271795,-0.001689618320652948,-0.0070173024705270665,-0.008799645311709108,-0.0011944712134341587,-0.01922213033223023,0.06357120927027914,-0.015944033976448724,-0.0033838186591953587,-0.007224051630308091,0.14014466546112145,-0.013331666351590585,-0.004942791168843449,-0.006359372808531937,-0.0020698182315766547,-0.0062433555182399144,-0.00969444181582796,-0.004794123321939787,-0.004640836766575793,-0.012027341325389618,-0.0080011638903095,-0.003970573746910527,-0.0037849365264086094,-0.003970573746910526,-0.003784936526408625,-0.0031645569620253194,-0.011363771300450838,-0.003589893597928341,-0.0044824574906758815,-0.0033838186591953557,-0.007224051630308098,-0.004148068457443899,-0.0046408367665757965,-0.005087245425859076,-0.00338381865919536,-0.003784936526408622,-0.012599683699608772,-0.003970573746910523,-0.0031645569620253177,-0.020981987688143647,-0.0031645569620253134,-0.0031645569620253173,-0.007017302470527079,-0.0033838186591953682,-0.010301647488217897,-0.01573427409774381,-0.003970573746910524,-0.0033838186591953617,-0.0035898935979283603,-0.009134105884166509,-0.009925964703981755,-0.003970573746910527,-0.0031645569620253147,-0.012284406176561584,-0.003784936526408611,-0.008184751748474271,-0.0033838186591953583,-0.003589893597928358,-0.005882268134000425,-0.003164556962025316,-0.0049427911688434585,-0.0068046698099944545,-0.0035898935979283538,-0.0035898935979283386,-0.003970573746910518,-0.00888432399846148,1.0,-0.0035898935979283555,-0.005227835562834475,-0.014204473049915501,-0.004794123321939789,-0.004148068457443906,-0.005498601700095467,-0.006585582660406664,-0.00701730247052708,-0.003383818659195357,-0.004942791168843434,-0.0039705737469105315,-0.004318424993810415,-0.004482457490675876,-0.00871422310753723,-0.003784936526408612,-0.00431842499381041,-0.0037849365264086133,-0.0041480684574439096,-0.0037849365264086086,-0.004148068457443908,-0.012599683699608767,-0.005498601700095478
이해찬,-0.017548411227800653,-0.014007633646359634,-0.009181245597581402,-0.005084928361809212,-0.007960472671520304,-0.01668595399304107,-0.029146617822556814,-0.02360156718823612,-0.009076571340152025,-0.060961402933264415,-0.023147077941983445,-0.011517439248455582,-0.04966292045931808,-0.004898848851338785,0.06075399729822593,-0.022223263803347985,0.09361492737659538,-0.004898848851338773,-0.024743321777466805,-0.012813828755727253,-0.012658021273451753,-0.017729237990310936,-0.010819218459636164,-0.010997436616800969,-0.015591639534667816,-0.0062376488328709095,0.027982553908532798,-0.0019167137975524128,-0.013421763360334736,-0.0069485226261013985,0.010912325673313822,-0.01512352732455224,-0.004898848851338784,-0.0023480150010183284,-0.0023480150010183254,0.04246629814200378,0.014801719818300765,0.05392758094989999,-0.007840739208839346,-0.009488899017816722,-0.008755644271430317,-0.0019167137975524132,-0.007960472671520337,-0.009982373756460201,-0.001355015761597371,0.0013680783748964247,0.05294523675524886,0.008939978546642307,-0.0038386254654179212,-0.008195010236804062,-0.0035898935979283607,-0.015123527324552232,-0.005607133821845218,-0.007214113067371561,-0.002348015001018331,-0.007082502313428363,-0.010997436616801007,-0.005438484068270963,-0.005264594822366074,-0.013643892697220418,-0.009076571340152054,-0.004504244178627125,-0.004293656131891353,-0.004504244178627133,-0.004293656131891351,-0.0035898935979283577,-0.012891134629380064,-0.004072398190045249,-0.005084928361809219,-0.003838625465417904,-0.008195010236804055,-0.004705595310130269,-0.0052645948223660755,-0.005771003652180645,-0.0038386254654179104,-0.004293656131891353,-0.014293161536330692,-0.0045042441786271314,-0.003589893597928363,-0.02380210063441916,-0.0035898935979283672,-0.0035898935979283586,-0.007960472671520358,-0.0038386254654179113,-0.011686254603677532,-0.01784906087308684,-0.004504244178627134,-0.0038386254654179113,-0.004072398190045255,-0.010361787962692633,-0.011260077657531474,-0.004504244178627125,-0.0035898935979283638,-0.01393550870367843,-0.004293656131891354,-0.009284834577183924,-0.003838625465417913,-0.004072398190045254,-0.00667288248211258,-0.0035898935979283594,-0.005607133821845211,-0.007719260825465284,-0.004072398190045248,-0.004072398190045248,-0.0045042441786271245,-0.010078433798703398,-0.0035898935979283555,1.0,-0.0059304900001011665,-0.0161136448089727,-0.005438484068270966,-0.004705595310130267,-0.006237648832870906,-0.007470726965866078,-0.007960472671520342,-0.003838625465417909,-0.005607133821845204,-0.004504244178627125,-0.004898848851338767,-0.005084928361809224,-0.009885470263314862,-0.004293656131891354,-0.004898848851338765,-0.0042936561318913545,-0.004705595310130275,-0.004293656131891349,-0.0047055953101302695,-0.014293161536330643,-0.00623764883287091
인터넷 뉴스 댓글 이용자,-0.025555132982459823,-0.020398823343916034,-0.013370324478099308,-0.007405002014453128,-0.011592555877745717,-0.004314047792615952,-0.016559282918856683,0.055833677781699675,-0.013217891045025342,0.03904838448742999,-0.03370827405877276,0.03919454629018883,0.07332552550927933,-0.007134020979551831,-0.019261667472162732,0.03063125404196945,-0.0633498328342864,-0.007134020979551807,0.007500844535318545,-0.01866032734338411,-0.018433430396559387,0.18278891804431333,-0.01575564664590654,-0.016015179468970332,-0.001491396475052392,-0.00908366822230434,-0.017140047901248852,-0.002791242771207062,-0.019545641088526525,-0.010118888680950235,-0.005689334583485526,-0.022023859990841714,-0.007134020979551815,-0.0034193315176461224,-0.003419331517646119,-0.013063821639507983,-0.02289741631514941,-0.010879356461962978,-0.011418192254649412,0.019803270344125667,0.023569669085394564,-0.002791242771207058,-0.011592555877745703,-0.014536979189478943,-0.0019732617119259106,0.016201618012665602,0.002534231455630159,-0.026339480956529816,-0.0055900550178129066,-0.01193410467053401,-0.005227835562834486,-0.02202385999084172,-0.008165471426877497,-0.010505658682942006,-0.0034193315176461203,-0.010313998579056826,-0.01601517946897033,-0.00791987273283609,-0.007666643950718273,-0.01986912021548167,-0.013217891045025344,-0.006559372097910021,-0.006252700145162332,-0.006559372097910037,-0.006252700145162321,-0.0052278355628345,-0.018772905163442988,-0.005930490000101179,-0.007405002014453159,-0.005590055017812896,-0.011934104670534011,-0.006852592656451526,-0.0076666439507182774,-0.008404109287118693,-0.005590055017812894,-0.006252700145162334,-0.02081462754998869,-0.0065593720979100385,-0.005227835562834492,-0.034662160527150356,-0.005227835562834498,-0.005227835562834477,-0.011592555877745735,-0.005590055017812903,-0.017018280833922057,-0.025992958468008292,-0.00655937209791004,-0.005590055017812892,-0.005930490000101158,-0.015089506729997473,-0.01639765436287332,-0.006559372097910023,-0.005227835562834479,-0.02029379033108974,-0.006252700145162325,-0.013521177459312044,-0.00559005501781289,-0.005930490000101164,-0.009717483650973519,-0.005227835562834492,-0.008165471426877511,-0.011241287565027102,-0.005930490000101155,-0.0059304900001011735,-0.00655937209791005,-0.014676868044484618,-0.005227835562834475,-0.0059304900001011665,1.0,-0.023465733198288496,-0.007919872732836107,-0.006852592656451502,-0.009083668222304319,-0.010879356461962943,-0.011592555877745766,-0.005590055017812894,-0.008165471426877508,-0.006559372097910024,-0.007134020979551801,-0.007405002014453154,-0.014395862046642038,-0.006252700145162326,-0.00713402097955182,-0.006252700145162354,-0.006852592656451519,-0.006252700145162337,-0.006852592656451513,-0.020814627549988623,-0.00908366822230434
인터넷 루머,-0.06943546585836839,-0.05542533481706157,-0.03632830670267212,-0.02012001913308844,-0.0005851013960791211,0.07360892562621367,-0.01987361528977488,-0.005853918208308082,-0.03591413212392325,0.1522916567951416,-0.09158824233702532,0.01959944928583168,0.028364132343328397,-0.01938374065588102,-0.14357507627677546,0.0037602884513267083,-0.1680476112105539,-0.019383740655880992,-0.08663904402917601,-0.05070169359114036,-0.0500851953238283,0.062348668776942756,-0.019769380024547797,0.013204677821591106,-0.036989776873567005,-0.02468109773294732,-0.03592713255216511,-0.007584043576513171,0.09771004934091602,0.1312916234618524,0.0373142116197799,-0.0598406973469162,0.0801246931564959,-0.009290614023214749,-0.009290614023214756,-0.035495512469157185,0.003171301101190979,-0.029560135128005,0.0003463626539946234,0.027706368191973526,-0.03464428950204805,-0.007584043576513208,-0.016041529942501246,0.010237370329914768,-0.00536151959459961,-0.01182249339637993,-0.029044712193456525,0.029745227265656357,-0.015188654060307928,-0.002370319850531967,-0.014204473049915515,-0.0006138876177426489,-0.02218627908794626,-0.028544766536717794,-0.009290614023214776,-0.028024009763162057,-0.009483034207917757,-0.02151896658573094,-0.020830922486443013,-0.053986086447087744,-0.03591413212392323,-0.01782237085869889,-0.016989117127663784,-0.01782237085869887,-0.01698911712766377,-0.014204473049915513,-0.05100757708571938,-0.016113644808972614,-0.02012001913308837,-0.01518865406030795,-0.03242597555527555,-0.01861907600969738,-0.020830922486443033,-0.022834678413775063,-0.015188654060307949,-0.016989117127663763,-0.05655511014534281,-0.017822370858698842,-0.014204473049915485,-0.09418003285336686,-0.01420447304991549,-0.01420447304991552,-0.03149795848892356,-0.015188654060307952,-0.04624011382069397,-0.07062507487251801,-0.017822370858698908,-0.015188654060307958,-0.016113644808972677,-0.04099947083388276,-0.04455381900975029,-0.017822370858698842,-0.014204473049915492,-0.05513995120426238,-0.016989117127663798,-0.03673818705953898,-0.015188654060307949,-0.016113644808972653,-0.02640322806144433,-0.014204473049915501,-0.022186279087946195,-0.030543532661766192,-0.016113644808972646,-0.016113644808972663,-0.017822370858698814,-0.03987829649370485,-0.014204473049915501,-0.0161136448089727,-0.023465733198288496,1.0,-0.021518966585730916,-0.01861907600969743,-0.024681097732947275,-0.029560135128004834,-0.031497958488923644,-0.015188654060307963,-0.022186279087946337,-0.017822370858698824,-0.019383740655880968,-0.020120019133088335,-0.03911477934110042,-0.016989117127663766,-0.019383740655880936,-0.016989117127663805,-0.0186190760096974,-0.016989117127663707,-0.018619076009697404,-0.05655511014534238,-0.02468109773294726
인터넷 이용자,-0.023435025366417023,-0.018706494027553994,0.1011029394220665,-0.006790667462626326,-0.010630813044214775,0.06477052305662422,-0.03892385009389183,0.001224743972523325,0.10249735864137026,0.05058763177419852,-0.030911764699783583,0.04556610578107564,0.04257269879063615,-0.0065421675846922215,-0.046853879969426804,0.004621739105110792,-0.05809419737509341,-0.006542167584692225,0.14078369151594128,-0.017112227314097846,-0.016904154215513358,0.16218968074879261,-0.014448525040529132,-0.014686526474373879,-0.020821854654289623,-0.008330067988921403,-0.015718073454091142,-0.002559675396405214,-0.0179240935676952,-0.009279404379573395,-0.023028515844044695,-0.02019671421416775,-0.006542167584692202,-0.003135656578552179,-0.003135656578552175,-0.011980019501927449,0.024862550744262784,-0.00997678215297841,-0.010470914994259542,0.09716811639347114,0.02785934310884769,-0.0025596753964052103,-0.01063081304421479,-0.013330960801117397,-0.0018095557673404885,-0.029120431210103093,-0.018897929589413203,-0.024154302181804536,-0.005126292288599242,-0.010944026230323275,-0.004794123321939792,-0.020196714214167764,-0.007488046732097596,0.03808475067865164,-0.003135656578552177,-0.009458327549901087,-0.014686526474373887,-0.00726282342260555,-0.00703060303320229,-0.018220736185477843,-0.012121306985305681,-0.006015192783688403,-0.005733962981568263,-0.006015192783688399,-0.005733962981568271,-0.0047941233219397725,-0.017215465441271276,-0.005438484068270954,-0.006790667462626304,-0.005126292288599241,-0.01094402623032328,-0.006284087147575717,-0.007030603033202285,-0.007706886693211409,-0.005126292288599253,-0.00573396298156827,-0.019087802241581374,-0.006015192783688395,-0.004794123321939775,-0.03178651473917704,-0.004794123321939773,-0.004794123321939774,-0.0106308130442148,-0.005126292288599263,-0.015606408438942997,-0.023836527928228508,-0.006015192783688405,-0.005126292288599252,-0.005438484068270967,-0.01383764949401463,-0.015037270446114779,-0.006015192783688408,-0.0047941233219397665,-0.018610174774526277,-0.005733962981568262,-0.012399432120360748,-0.005126292288599254,-0.005438484068270966,-0.00891130075568821,-0.004794123321939767,-0.007488046732097612,-0.010308686690005295,-0.005438484068270961,-0.005438484068270949,-0.006015192783688394,-0.01345924418229912,-0.004794123321939789,-0.005438484068270966,-0.007919872732836107,-0.021518966585730916,1.0,-0.00628408714757573,-0.008330067988921374,-0.009976782152978413,-0.010630813044214824,-0.00512629228859924,-0.00748804673209759,-0.006015192783688414,-0.006542167584692212,-0.006790667462626302,-0.013201551033448106,-0.005733962981568263,-0.006542167584692204,-0.00573396298156827,-0.006284087147575735,-0.005733962981568252,-0.006284087147575735,-0.019087802241581357,-0.008330067988921394
인터넷 커뮤니티,-0.020276927186449516,-0.016185611552783932,-0.010608792217504924,-0.005875558807134218,-0.009198207326850314,0.005827107350200877,-0.017418135579955703,-0.008383954322973402,-0.010487842675769311,0.05000011581519318,-0.026746102989945352,0.021847676110951123,0.04912522672446301,-0.005660546710841309,-0.06514879602972443,-0.0058936067184291105,-0.0502654378099397,-0.005660546710841303,0.04433176665606803,0.017029985414363187,-0.014626154604793695,-0.020485869810894758,0.02478445157707136,0.06072403898416197,-0.018015906708464334,0.11972475113910083,-0.013599909791290233,-0.0022147341776822694,-0.015508647183974876,-0.008028914157177125,-0.019925198786037532,-0.017475010038310885,-0.005660546710841294,-0.002713096279218367,-0.002713096279218364,-0.01036559505845191,-0.01816814037707322,-0.008632313475577056,-0.009059857098271382,-0.010964281151505481,0.03551237204256831,0.2025558966671904,-0.009198207326850331,-0.011534483844725541,-0.0015657004829516257,-0.005113446685562707,0.01272200566998811,-0.020899274437390127,-0.004435474416910208,-0.009469211982030195,-0.004148068457443902,0.009909910353646616,0.06399560407491037,-0.008335799946958494,-0.002713096279218365,-0.008183725685646891,0.024008332579296788,-0.006284087147575731,-0.006083160719994967,-0.01576531431648822,-0.010487842675769304,-0.005204586902734557,-0.004961255558684831,-0.005204586902734555,-0.004961255558684838,-0.004148068457443905,-0.014895513607326062,-0.004705595310130249,-0.005875558807134225,-0.004435474416910205,-0.009469211982030202,-0.0054372451291345705,-0.0060831607199949705,-0.006668308562465039,-0.004435474416910203,-0.004961255558684842,-0.016515534766885054,-0.005204586902734558,-0.004148068457443906,-0.027502971931958192,-0.004148068457443902,-0.004148068457443903,-0.009198207326850349,-0.004435474416910216,-0.013503292725764195,-0.02062432336305832,-0.005204586902734553,-0.004435474416910205,-0.004705595310130267,-0.011972891295600169,-0.01301085162705907,-0.005204586902734556,-0.0041480684574438965,-0.01610227225829805,-0.0049612555586848305,-0.010728487736914183,-0.004435474416910203,-0.004705595310130264,-0.007710416085940366,-0.0041480684574439035,-0.006478959419990934,-0.008919490639882174,-0.00470559531013027,-0.004705595310130248,-0.005204586902734552,-0.011645479789418657,-0.004148068457443906,-0.004705595310130267,-0.006852592656451502,-0.01861907600969743,-0.00628408714757573,1.0,-0.007207510102019445,-0.008632313475577061,-0.009198207326850352,-0.004435474416910201,-0.006478959419990906,-0.0052045869027345605,-0.005660546710841307,-0.005875558807134216,-0.01142251330510723,-0.004961255558684834,-0.005660546710841308,-0.004961255558684835,-0.005437245129134572,-0.00496125555868483,-0.0054372451291345705,-0.016515534766885047,-0.0072075101020194635
